01/11/07 00:00:09 1.159380 1.159680
01/11/07 00:00:27 1.159420 1.159720
01/11/07 00:00:28 1.159380 1.159680
01/11/07 00:00:37 1.159390 1.159690
01/11/07 00:00:41 1.159350 1.159650
01/11/07 00:00:43 1.159440 1.159740
01/11/07 00:01:20 1.159400 1.159700
01/11/07 00:02:29 1.159400 1.159700
01/11/07 00:02:41 1.159400 1.159700
01/11/07 00:03:28 1.159480 1.159780
01/11/07 00:03:33 1.159480 1.159780
01/11/07 00:03:33 1.159440 1.159740
01/11/07 00:03:41 1.159390 1.159690
01/11/07 00:03:54 1.159390 1.159690
01/11/07 00:03:56 1.159370 1.159670
01/11/07 00:03:59 1.159420 1.159720
01/11/07 00:04:04 1.159450 1.159750
01/11/07 00:04:05 1.159450 1.159750
01/11/07 00:04:05 1.159470 1.159770
01/11/07 00:04:05 1.159420 1.159720
01/11/07 00:04:12 1.159420 1.159720
01/11/07 00:04:12 1.159370 1.159670
01/11/07 00:04:19 1.159370 1.159670
01/11/07 00:04:19 1.159420 1.159720
01/11/07 00:04:21 1.159390 1.159690
01/11/07 00:04:40 1.159350 1.159650
01/11/07 00:05:10 1.159380 1.159680
01/11/07 00:05:10 1.159390 1.159690
01/11/07 00:05:11 1.159390 1.159690
01/11/07 00:05:11 1.159380 1.159680
01/11/07 00:05:12 1.159350 1.159650
01/11/07 00:05:13 1.159360 1.159660
01/11/07 00:05:13 1.159290 1.159590
01/11/07 00:05:25 1.159250 1.159550
01/11/07 00:05:31 1.159280 1.159580
01/11/07 00:05:35 1.159290 1.159590
01/11/07 00:05:45 1.159290 1.159590
01/11/07 00:05:45 1.159280 1.159580
01/11/07 00:05:46 1.159260 1.159560
01/11/07 00:05:47 1.159250 1.159550
01/11/07 00:05:49 1.159280 1.159580
01/11/07 00:06:01 1.159240 1.159540
01/11/07 00:06:36 1.159280 1.159580
01/11/07 00:06:40 1.159290 1.159590
01/11/07 00:06:44 1.159290 1.159590
01/11/07 00:06:44 1.159280 1.159580
01/11/07 00:07:05 1.159280 1.159580
01/11/07 00:07:05 1.159290 1.159590
01/11/07 00:07:07 1.159300 1.159600
01/11/07 00:07:09 1.159290 1.159590
01/11/07 00:07:13 1.159300 1.159600
01/11/07 00:07:15 1.159290 1.159590
01/11/07 00:07:17 1.159300 1.159600
01/11/07 00:07:18 1.159290 1.159590
01/11/07 00:07:21 1.159300 1.159600
01/11/07 00:07:21 1.159290 1.159590
01/11/07 00:07:28 1.159310 1.159610
01/11/07 00:07:29 1.159480 1.159780
01/11/07 00:07:29 1.159290 1.159590
01/11/07 00:07:33 1.159330 1.159630
01/11/07 00:07:34 1.159480 1.159780
01/11/07 00:07:41 1.159480 1.159780
01/11/07 00:07:41 1.159440 1.159740
01/11/07 00:07:41 1.159390 1.159690
01/11/07 00:07:44 1.159430 1.159730
01/11/07 00:07:44 1.159490 1.159790
01/11/07 00:07:45 1.159490 1.159790
01/11/07 00:07:45 1.159440 1.159740
01/11/07 00:07:48 1.159450 1.159750
01/11/07 00:07:53 1.159450 1.159750
01/11/07 00:07:53 1.159490 1.159790
01/11/07 00:07:55 1.159490 1.159790
01/11/07 00:07:55 1.159450 1.159750
01/11/07 00:08:26 1.159450 1.159750
01/11/07 00:08:26 1.159490 1.159790
01/11/07 00:08:30 1.159490 1.159790
01/11/07 00:08:33 1.159460 1.159760
01/11/07 00:08:34 1.159490 1.159790
01/11/07 00:08:40 1.159450 1.159750
01/11/07 00:08:41 1.159520 1.159820
01/11/07 00:08:43 1.159520 1.159820
01/11/07 00:08:43 1.159510 1.159810
01/11/07 00:08:51 1.159510 1.159810
01/11/07 00:08:51 1.159520 1.159820
01/11/07 00:08:53 1.159510 1.159810
01/11/07 00:08:59 1.159570 1.159870
01/11/07 00:09:04 1.159600 1.159900
01/11/07 00:09:05 1.159610 1.159910
01/11/07 00:09:05 1.159570 1.159870
01/11/07 00:09:07 1.159570 1.159870
01/11/07 00:09:07 1.159620 1.159920
01/11/07 00:09:07 1.159570 1.159870
01/11/07 00:09:08 1.159570 1.159870
01/11/07 00:09:08 1.159550 1.159850
01/11/07 00:09:13 1.159550 1.159850
01/11/07 00:09:13 1.159540 1.159840
01/11/07 00:09:14 1.159570 1.159870
01/11/07 00:09:37 1.159550 1.159850
01/11/07 00:09:41 1.159570 1.159870
01/11/07 00:09:41 1.159620 1.159920
01/11/07 00:09:42 1.159570 1.159870
01/11/07 00:10:16 1.159550 1.159850
01/11/07 00:10:16 1.159530 1.159830
01/11/07 00:10:17 1.159480 1.159780
01/11/07 00:10:40 1.159450 1.159750
01/11/07 00:10:41 1.159450 1.159750
01/11/07 00:10:41 1.159440 1.159740
01/11/07 00:10:42 1.159390 1.159690
01/11/07 00:10:42 1.159410 1.159710
01/11/07 00:10:47 1.159420 1.159720
01/11/07 00:10:52 1.159430 1.159730
01/11/07 00:10:52 1.159440 1.159740
01/11/07 00:10:57 1.159440 1.159740
01/11/07 00:10:57 1.159450 1.159750
01/11/07 00:10:59 1.159480 1.159780
01/11/07 00:11:00 1.159490 1.159790
01/11/07 00:11:05 1.159480 1.159780
01/11/07 00:11:05 1.159470 1.159770
01/11/07 00:11:06 1.159490 1.159790
01/11/07 00:11:49 1.159450 1.159750
01/11/07 00:12:22 1.159490 1.159790
01/11/07 00:12:22 1.159460 1.159760
01/11/07 00:12:28 1.159440 1.159740
01/11/07 00:12:28 1.159430 1.159730
01/11/07 00:12:30 1.159430 1.159730
01/11/07 00:12:30 1.159420 1.159720
01/11/07 00:12:33 1.159400 1.159700
01/11/07 00:12:35 1.159380 1.159680
01/11/07 00:12:36 1.159390 1.159690
01/11/07 00:12:38 1.159400 1.159700
01/11/07 00:12:40 1.159380 1.159680
01/11/07 00:12:40 1.159390 1.159690
01/11/07 00:12:43 1.159380 1.159680
01/11/07 00:12:44 1.159390 1.159690
01/11/07 00:12:44 1.159400 1.159700
01/11/07 00:12:45 1.159410 1.159710
01/11/07 00:12:45 1.159420 1.159720
01/11/07 00:12:46 1.159430 1.159730
01/11/07 00:12:52 1.159410 1.159710
01/11/07 00:12:52 1.159420 1.159720
01/11/07 00:12:52 1.159410 1.159710
01/11/07 00:13:01 1.159410 1.159710
01/11/07 00:13:02 1.159420 1.159720
01/11/07 00:13:02 1.159410 1.159710
01/11/07 00:13:04 1.159410 1.159710
01/11/07 00:13:06 1.159460 1.159760
01/11/07 00:13:14 1.159430 1.159730
01/11/07 00:14:09 1.159400 1.159700
01/11/07 00:14:15 1.159430 1.159730
01/11/07 00:14:40 1.159400 1.159700
01/11/07 00:14:45 1.159500 1.159800
01/11/07 00:14:55 1.159450 1.159750
01/11/07 00:15:04 1.159530 1.159830
01/11/07 00:15:12 1.159560 1.159860
01/11/07 00:15:13 1.159610 1.159910
01/11/07 00:15:14 1.159540 1.159840
01/11/07 00:15:16 1.159580 1.159880
01/11/07 00:15:17 1.159590 1.159890
01/11/07 00:15:17 1.159560 1.159860
01/11/07 00:15:20 1.159600 1.159900
01/11/07 00:15:21 1.159610 1.159910
01/11/07 00:15:23 1.159590 1.159890
01/11/07 00:15:24 1.159590 1.159890
01/11/07 00:15:26 1.159600 1.159900
01/11/07 00:15:29 1.159610 1.159910
01/11/07 00:15:29 1.159620 1.159920
01/11/07 00:15:33 1.159610 1.159910
01/11/07 00:15:34 1.159620 1.159920
01/11/07 00:15:34 1.159610 1.159910
01/11/07 00:15:37 1.159600 1.159900
01/11/07 00:15:44 1.159630 1.159930
01/11/07 00:15:44 1.159620 1.159920
01/11/07 00:15:46 1.159600 1.159900
